Record Length,Analog:7000
Sample Interval,CH:0.0000040000000
Vertical Units,CH1:V CH2:V CH4:V,,,
Vertical Scale,CH1:+1.000000E+00 CH2:+5.000000E-02 CH4:+1.000000E-01,,,
Vertical Offset,CH1:-4.000000E+00 CH2:+1.710000E-01 CH4:-2.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,2000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH4
Second,Volt,Volt,Volt
+1.959600E-02,+3.360000E+00,-1.610000E-01,+2.232000E+00
+1.960000E-02,+3.400000E+00,-1.610000E-01,+2.232000E+00
+1.960400E-02,+3.440000E+00,-1.610000E-01,+2.232000E+00
+1.960800E-02,+3.440000E+00,-1.610000E-01,+2.232000E+00
+1.961200E-02,+3.480000E+00,-1.610000E-01,+2.232000E+00
+1.961600E-02,+3.480000E+00,-1.610000E-01,+2.232000E+00
+1.962000E-02,+3.520000E+00,-1.610000E-01,+2.232000E+00
+1.962400E-02,+3.560000E+00,-1.610000E-01,+2.232000E+00
+1.962800E-02,+3.560000E+00,-1.590000E-01,+2.232000E+00
+1.963200E-02,+3.560000E+00,-1.610000E-01,+2.232000E+00
+1.963600E-02,+3.640000E+00,-1.610000E-01,+2.232000E+00
+1.964000E-02,+3.640000E+00,-1.610000E-01,+2.232000E+00
+1.964400E-02,+3.640000E+00,-1.610000E-01,+2.232000E+00
+1.964800E-02,+3.640000E+00,-1.610000E-01,+2.232000E+00
+1.965200E-02,+3.680000E+00,-1.610000E-01,+2.232000E+00
+1.965600E-02,+3.680000E+00,-1.610000E-01,+2.232000E+00
+1.966000E-02,+3.720000E+00,-1.610000E-01,+2.232000E+00
+1.966400E-02,+3.720000E+00,-1.590000E-01,+2.232000E+00
+1.966800E-02,+3.760000E+00,-1.590000E-01,+2.232000E+00
+1.967200E-02,+3.760000E+00,-1.590000E-01,+2.232000E+00
+1.967600E-02,+3.800000E+00,-1.610000E-01,+2.232000E+00
+1.968000E-02,+3.800000E+00,-1.610000E-01,+2.232000E+00
+1.968400E-02,+3.840000E+00,-1.610000E-01,+2.232000E+00
+1.968800E-02,+3.880000E+00,-1.590000E-01,+2.232000E+00
+1.969200E-02,+3.880000E+00,-1.610000E-01,+2.232000E+00
+1.969600E-02,+3.880000E+00,-1.610000E-01,+2.232000E+00
+1.970000E-02,+3.920000E+00,-1.590000E-01,+2.232000E+00
+1.970400E-02,+3.960000E+00,-1.590000E-01,+2.232000E+00
+1.970800E-02,+3.960000E+00,-1.590000E-01,+2.232000E+00
+1.971200E-02,+4.000000E+00,-1.590000E-01,+2.232000E+00
+1.971600E-02,+4.000000E+00,-1.590000E-01,+2.232000E+00
+1.972000E-02,+4.000000E+00,-1.590000E-01,+2.232000E+00
+1.972400E-02,+4.040000E+00,-1.590000E-01,+2.232000E+00
+1.972800E-02,+4.040000E+00,-1.590000E-01,+2.232000E+00
+1.973200E-02,+4.080000E+00,-1.590000E-01,+2.232000E+00
+1.973600E-02,+4.080000E+00,-1.590000E-01,+2.232000E+00
+1.974000E-02,+4.160000E+00,-1.590000E-01,+2.232000E+00
+1.974400E-02,+4.120000E+00,-1.590000E-01,+2.232000E+00
+1.974800E-02,+4.160000E+00,-1.590000E-01,+2.232000E+00
+1.975200E-02,+4.160000E+00,-1.590000E-01,+2.232000E+00
+1.975600E-02,+4.200000E+00,-1.590000E-01,+2.232000E+00
+1.976000E-02,+4.200000E+00,-1.590000E-01,+2.232000E+00
+1.976400E-02,+4.200000E+00,-1.590000E-01,+2.232000E+00
+1.976800E-02,+4.240000E+00,-1.590000E-01,+2.232000E+00
+1.977200E-02,+4.240000E+00,-1.590000E-01,+2.232000E+00
+1.977600E-02,+4.280000E+00,-1.590000E-01,+2.232000E+00
+1.978000E-02,+4.280000E+00,-1.590000E-01,+2.232000E+00
+1.978400E-02,+4.320000E+00,-1.590000E-01,+2.232000E+00
+1.978800E-02,+4.320000E+00,-1.590000E-01,+2.232000E+00
+1.979200E-02,+4.320000E+00,-1.590000E-01,+2.232000E+00
+1.979600E-02,+4.360000E+00,-1.590000E-01,+2.232000E+00
+1.980000E-02,+4.400000E+00,-1.590000E-01,+2.232000E+00
+1.980400E-02,+4.400000E+00,-1.590000E-01,+2.232000E+00
+1.980800E-02,+4.400000E+00,-1.590000E-01,+2.232000E+00
+1.981200E-02,+4.400000E+00,-1.590000E-01,+2.232000E+00
+1.981600E-02,+4.440000E+00,-1.590000E-01,+2.232000E+00
+1.982000E-02,+4.440000E+00,-1.590000E-01,+2.232000E+00
+1.982400E-02,+4.480000E+00,-1.590000E-01,+2.232000E+00
+1.982800E-02,+4.480000E+00,-1.590000E-01,+2.232000E+00
+1.983200E-02,+4.520000E+00,-1.590000E-01,+2.232000E+00
+1.983600E-02,+4.520000E+00,-1.590000E-01,+2.232000E+00
+1.984000E-02,+4.520000E+00,-1.590000E-01,+2.232000E+00
+1.984400E-02,+4.560000E+00,-1.590000E-01,+2.232000E+00
+1.984800E-02,+4.560000E+00,-1.590000E-01,+2.232000E+00
+1.985200E-02,+4.560000E+00,-1.590000E-01,+2.232000E+00
+1.985600E-02,+4.600000E+00,-1.590000E-01,+2.232000E+00
+1.986000E-02,+4.600000E+00,-1.590000E-01,+2.232000E+00
+1.986400E-02,+4.640000E+00,-1.590000E-01,+2.232000E+00
+1.986800E-02,+4.640000E+00,-1.590000E-01,+2.232000E+00
+1.987200E-02,+4.640000E+00,-1.590000E-01,+2.232000E+00
+1.987600E-02,+4.640000E+00,-1.590000E-01,+2.232000E+00
+1.988000E-02,+4.640000E+00,-1.590000E-01,+2.232000E+00
+1.988400E-02,+4.680000E+00,-1.590000E-01,+2.232000E+00
+1.988800E-02,+4.680000E+00,-1.590000E-01,+2.232000E+00
+1.989200E-02,+4.720000E+00,-1.590000E-01,+2.232000E+00
+1.989600E-02,+4.720000E+00,-1.590000E-01,+2.232000E+00
+1.990000E-02,+4.720000E+00,-1.590000E-01,+2.232000E+00
+1.990400E-02,+4.760000E+00,-1.590000E-01,+2.232000E+00
+1.990800E-02,+4.760000E+00,-1.590000E-01,+2.232000E+00
+1.991200E-02,+4.760000E+00,-1.590000E-01,+2.232000E+00
+1.991600E-02,+4.760000E+00,-1.590000E-01,+2.232000E+00
+1.992000E-02,+4.800000E+00,-1.590000E-01,+2.232000E+00
+1.992400E-02,+4.800000E+00,-1.590000E-01,+2.232000E+00
+1.992800E-02,+4.800000E+00,-1.590000E-01,+2.232000E+00
+1.993200E-02,+4.840000E+00,-1.590000E-01,+2.232000E+00
+1.993600E-02,+4.840000E+00,-1.590000E-01,+2.232000E+00
+1.994000E-02,+4.840000E+00,-1.590000E-01,+2.232000E+00
+1.994400E-02,+4.840000E+00,-1.590000E-01,+2.232000E+00
+1.994800E-02,+4.880000E+00,-1.590000E-01,+2.232000E+00
+1.995200E-02,+4.880000E+00,-1.610000E-01,+2.232000E+00
+1.995600E-02,+4.920000E+00,-1.590000E-01,+2.232000E+00
+1.996000E-02,+4.920000E+00,-1.590000E-01,+2.232000E+00
+1.996400E-02,+4.920000E+00,-1.590000E-01,+2.232000E+00
+1.996800E-02,+4.920000E+00,-1.610000E-01,+2.232000E+00
+1.997200E-02,+4.920000E+00,-1.610000E-01,+2.232000E+00
+1.997600E-02,+4.920000E+00,-1.610000E-01,+2.232000E+00
+1.998000E-02,+4.920000E+00,-1.590000E-01,+2.232000E+00
+1.998400E-02,+4.960000E+00,-1.610000E-01,+2.232000E+00
+1.998800E-02,+4.960000E+00,-1.610000E-01,+2.232000E+00
+1.999200E-02,+4.960000E+00,-1.590000E-01,+2.232000E+00
+1.999600E-02,+4.960000E+00,-1.610000E-01,+2.232000E+00
+2.000000E-02,+5.000000E+00,-1.590000E-01,+2.232000E+00
+2.000400E-02,+4.960000E+00,-1.610000E-01,+2.232000E+00
+2.000800E-02,+5.000000E+00,-1.610000E-01,+2.232000E+00
+2.001200E-02,+5.000000E+00,-1.610000E-01,+2.232000E+00
+2.001600E-02,+5.000000E+00,-1.610000E-01,+2.232000E+00
+2.002000E-02,+5.000000E+00,-1.590000E-01,+2.232000E+00
+2.002400E-02,+5.000000E+00,-1.590000E-01,+2.232000E+00
+2.002800E-02,+5.000000E+00,-1.610000E-01,+2.232000E+00
+2.003200E-02,+5.000000E+00,-1.590000E-01,+2.232000E+00
+2.003600E-02,+5.000000E+00,-1.590000E-01,+2.232000E+00
+2.004000E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.004400E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.004800E-02,+5.040000E+00,-1.590000E-01,+2.232000E+00
+2.005200E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.005600E-02,+5.000000E+00,-1.590000E-01,+2.232000E+00
+2.006000E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.006400E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.006800E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.007200E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.007600E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.008000E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.008400E-02,+5.000000E+00,-1.610000E-01,+2.232000E+00
+2.008800E-02,+5.040000E+00,-1.630000E-01,+2.232000E+00
+2.009200E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.009600E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.010000E-02,+5.040000E+00,-1.630000E-01,+2.232000E+00
+2.010400E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.010800E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.011200E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.011600E-02,+5.040000E+00,-1.610000E-01,+2.232000E+00
+2.012000E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.012400E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.012800E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.013200E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.013600E-02,+5.040000E+00,-1.610000E-01,+2.228000E+00
+2.014000E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.014400E-02,+5.040000E+00,-1.610000E-01,+2.228000E+00
+2.014800E-02,+5.000000E+00,-1.630000E-01,+2.228000E+00
+2.015200E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.015600E-02,+5.040000E+00,-1.630000E-01,+2.228000E+00
+2.016000E-02,+5.000000E+00,-1.630000E-01,+2.228000E+00
+2.016400E-02,+5.000000E+00,-1.630000E-01,+2.228000E+00
+2.016800E-02,+5.000000E+00,-1.630000E-01,+2.228000E+00
+2.017200E-02,+5.000000E+00,-1.630000E-01,+2.228000E+00
+2.017600E-02,+5.000000E+00,-1.650000E-01,+2.228000E+00
+2.018000E-02,+5.000000E+00,-1.650000E-01,+2.228000E+00
+2.018400E-02,+5.000000E+00,-1.650000E-01,+2.228000E+00
+2.018800E-02,+4.960000E+00,-1.650000E-01,+2.228000E+00
+2.019200E-02,+4.960000E+00,-1.650000E-01,+2.228000E+00
+2.019600E-02,+4.960000E+00,-1.650000E-01,+2.228000E+00
+2.020000E-02,+4.960000E+00,-1.630000E-01,+2.228000E+00
+2.020400E-02,+4.960000E+00,-1.650000E-01,+2.228000E+00
+2.020800E-02,+4.920000E+00,-1.650000E-01,+2.228000E+00
+2.021200E-02,+4.920000E+00,-1.650000E-01,+2.228000E+00
+2.021600E-02,+4.920000E+00,-1.650000E-01,+2.228000E+00
+2.022000E-02,+4.920000E+00,-1.650000E-01,+2.228000E+00
+2.022400E-02,+4.920000E+00,-1.650000E-01,+2.224000E+00
+2.022800E-02,+4.920000E+00,-1.650000E-01,+2.228000E+00
+2.023200E-02,+4.880000E+00,-1.650000E-01,+2.224000E+00
+2.023600E-02,+4.880000E+00,-1.670000E-01,+2.224000E+00
+2.024000E-02,+4.880000E+00,-1.650000E-01,+2.224000E+00
+2.024400E-02,+4.880000E+00,-1.670000E-01,+2.224000E+00
+2.024800E-02,+4.880000E+00,-1.670000E-01,+2.224000E+00
+2.025200E-02,+4.840000E+00,-1.670000E-01,+2.224000E+00
+2.025600E-02,+4.840000E+00,-1.670000E-01,+2.224000E+00
+2.026000E-02,+4.840000E+00,-1.670000E-01,+2.224000E+00
+2.026400E-02,+4.800000E+00,-1.670000E-01,+2.224000E+00
+2.026800E-02,+4.800000E+00,-1.670000E-01,+2.224000E+00
+2.027200E-02,+4.800000E+00,-1.690000E-01,+2.224000E+00
+2.027600E-02,+4.760000E+00,-1.690000E-01,+2.224000E+00
+2.028000E-02,+4.760000E+00,-1.690000E-01,+2.224000E+00
+2.028400E-02,+4.760000E+00,-1.690000E-01,+2.224000E+00
+2.028800E-02,+4.760000E+00,-1.690000E-01,+2.224000E+00
+2.029200E-02,+4.720000E+00,-1.710000E-01,+2.220000E+00
+2.029600E-02,+4.720000E+00,-1.690000E-01,+2.220000E+00
+2.030000E-02,+4.720000E+00,-1.690000E-01,+2.224000E+00
+2.030400E-02,+4.680000E+00,-1.690000E-01,+2.220000E+00
+2.030800E-02,+4.680000E+00,-1.690000E-01,+2.220000E+00
+2.031200E-02,+4.680000E+00,-1.710000E-01,+2.220000E+00
+2.031600E-02,+4.640000E+00,-1.710000E-01,+2.220000E+00
+2.032000E-02,+4.640000E+00,-1.710000E-01,+2.220000E+00
+2.032400E-02,+4.640000E+00,-1.710000E-01,+2.220000E+00
+2.032800E-02,+4.600000E+00,-1.730000E-01,+2.220000E+00
+2.033200E-02,+4.600000E+00,-1.730000E-01,+2.220000E+00
+2.033600E-02,+4.600000E+00,-1.730000E-01,+2.220000E+00
+2.034000E-02,+4.600000E+00,-1.730000E-01,+2.220000E+00
+2.034400E-02,+4.560000E+00,-1.730000E-01,+2.220000E+00
+2.034800E-02,+4.560000E+00,-1.730000E-01,+2.220000E+00
+2.035200E-02,+4.520000E+00,-1.730000E-01,+2.220000E+00
+2.035600E-02,+4.520000E+00,-1.730000E-01,+2.216000E+00
+2.036000E-02,+4.520000E+00,-1.750000E-01,+2.216000E+00
+2.036400E-02,+4.480000E+00,-1.750000E-01,+2.216000E+00
+2.036800E-02,+4.440000E+00,-1.750000E-01,+2.216000E+00
+2.037200E-02,+4.440000E+00,-1.750000E-01,+2.216000E+00
+2.037600E-02,+4.440000E+00,-1.750000E-01,+2.216000E+00
+2.038000E-02,+4.400000E+00,-1.750000E-01,+2.216000E+00
+2.038400E-02,+4.400000E+00,-1.750000E-01,+2.216000E+00
+2.038800E-02,+4.400000E+00,-1.770000E-01,+2.216000E+00
+2.039200E-02,+4.400000E+00,-1.770000E-01,+2.216000E+00
+2.039600E-02,+4.360000E+00,-1.790000E-01,+2.212000E+00
+2.040000E-02,+4.320000E+00,-1.770000E-01,+2.212000E+00
+2.040400E-02,+4.320000E+00,-1.750000E-01,+2.212000E+00
+2.040800E-02,+4.320000E+00,-1.790000E-01,+2.212000E+00
+2.041200E-02,+4.280000E+00,-1.770000E-01,+2.212000E+00
+2.041600E-02,+4.280000E+00,-1.770000E-01,+2.212000E+00
+2.042000E-02,+4.240000E+00,-1.790000E-01,+2.212000E+00
+2.042400E-02,+4.240000E+00,-1.810000E-01,+2.212000E+00
+2.042800E-02,+4.200000E+00,-1.810000E-01,+2.212000E+00
+2.043200E-02,+4.200000E+00,-1.810000E-01,+2.212000E+00
+2.043600E-02,+4.200000E+00,-1.810000E-01,+2.212000E+00
+2.044000E-02,+4.120000E+00,-1.810000E-01,+2.212000E+00
+2.044400E-02,+4.120000E+00,-1.810000E-01,+2.208000E+00
+2.044800E-02,+4.120000E+00,-1.830000E-01,+2.208000E+00
+2.045200E-02,+4.080000E+00,-1.830000E-01,+2.208000E+00
+2.045600E-02,+4.080000E+00,-1.830000E-01,+2.208000E+00
+2.046000E-02,+4.080000E+00,-1.830000E-01,+2.208000E+00
+2.046400E-02,+4.040000E+00,-1.830000E-01,+2.208000E+00
+2.046800E-02,+4.000000E+00,-1.830000E-01,+2.208000E+00
+2.047200E-02,+4.000000E+00,-1.850000E-01,+2.208000E+00
+2.047600E-02,+3.960000E+00,-1.850000E-01,+2.204000E+00
+2.048000E-02,+3.920000E+00,-1.870000E-01,+2.204000E+00
+2.048400E-02,+3.920000E+00,-1.850000E-01,+2.204000E+00
+2.048800E-02,+3.920000E+00,-1.870000E-01,+2.204000E+00
+2.049200E-02,+3.880000E+00,-1.870000E-01,+2.204000E+00
+2.049600E-02,+3.920000E+00,-1.890000E-01,+2.204000E+00
+2.050000E-02,+3.840000E+00,-1.870000E-01,+2.204000E+00
+2.050400E-02,+3.840000E+00,-1.890000E-01,+2.204000E+00
+2.050800E-02,+3.800000E+00,-1.890000E-01,+2.204000E+00
+2.051200E-02,+3.760000E+00,-1.910000E-01,+2.200000E+00
+2.051600E-02,+3.760000E+00,-1.910000E-01,+2.200000E+00
+2.052000E-02,+3.760000E+00,-1.910000E-01,+2.200000E+00
+2.052400E-02,+3.720000E+00,-1.890000E-01,+2.200000E+00
+2.052800E-02,+3.720000E+00,-1.910000E-01,+2.200000E+00
+2.053200E-02,+3.680000E+00,-1.930000E-01,+2.200000E+00
+2.053600E-02,+3.640000E+00,-1.930000E-01,+2.200000E+00
+2.054000E-02,+3.640000E+00,-1.930000E-01,+2.196000E+00
+2.054400E-02,+3.640000E+00,-1.950000E-01,+2.196000E+00
+2.054800E-02,+3.600000E+00,-1.930000E-01,+2.200000E+00
+2.055200E-02,+3.600000E+00,-1.950000E-01,+2.196000E+00
+2.055600E-02,+3.560000E+00,-1.950000E-01,+2.196000E+00
+2.056000E-02,+3.520000E+00,-1.970000E-01,+2.196000E+00
+2.056400E-02,+3.520000E+00,-1.970000E-01,+2.196000E+00
+2.056800E-02,+3.520000E+00,-1.970000E-01,+2.196000E+00
+2.057200E-02,+3.480000E+00,-1.990000E-01,+2.192000E+00
+2.057600E-02,+3.480000E+00,-1.990000E-01,+2.192000E+00
+2.058000E-02,+3.440000E+00,-1.990000E-01,+2.192000E+00
+2.058400E-02,+3.440000E+00,-1.990000E-01,+2.192000E+00
+2.058800E-02,+3.400000E+00,-2.010000E-01,+2.192000E+00
+2.059200E-02,+3.360000E+00,-2.010000E-01,+2.192000E+00
+2.059600E-02,+3.320000E+00,-2.010000E-01,+2.192000E+00
+2.060000E-02,+3.320000E+00,-2.010000E-01,+2.188000E+00
+2.060400E-02,+3.280000E+00,-2.030000E-01,+2.188000E+00
+2.060800E-02,+3.280000E+00,-2.030000E-01,+2.188000E+00
+2.061200E-02,+3.280000E+00,-2.030000E-01,+2.188000E+00
+2.061600E-02,+3.240000E+00,-2.030000E-01,+2.188000E+00
+2.062000E-02,+3.240000E+00,-2.050000E-01,+2.188000E+00
+2.062400E-02,+3.200000E+00,-2.050000E-01,+2.188000E+00
+2.062800E-02,+3.160000E+00,-2.050000E-01,+2.188000E+00
+2.063200E-02,+3.200000E+00,-2.070000E-01,+2.184000E+00
+2.063600E-02,+3.200000E+00,-2.070000E-01,+2.184000E+00
+2.064000E-02,+3.120000E+00,-2.090000E-01,+2.184000E+00
+2.064400E-02,+3.080000E+00,-2.070000E-01,+2.184000E+00
+2.064800E-02,+3.080000E+00,-2.070000E-01,+2.184000E+00
+2.065200E-02,+3.040000E+00,-2.090000E-01,+2.184000E+00
+2.065600E-02,+3.040000E+00,-2.110000E-01,+2.180000E+00
+2.066000E-02,+3.040000E+00,-2.110000E-01,+2.180000E+00
+2.066400E-02,+2.960000E+00,-2.110000E-01,+2.180000E+00
+2.066800E-02,+2.960000E+00,-2.090000E-01,+2.180000E+00
+2.067200E-02,+2.960000E+00,-2.130000E-01,+2.180000E+00
+2.067600E-02,+2.920000E+00,-2.130000E-01,+2.180000E+00
+2.068000E-02,+2.880000E+00,-2.150000E-01,+2.176000E+00
+2.068400E-02,+2.880000E+00,-2.150000E-01,+2.176000E+00
+2.068800E-02,+2.880000E+00,-2.150000E-01,+2.176000E+00
+2.069200E-02,+2.840000E+00,-2.170000E-01,+2.176000E+00
+2.069600E-02,+2.840000E+00,-2.170000E-01,+2.176000E+00
+2.070000E-02,+2.800000E+00,-2.170000E-01,+2.176000E+00
+2.070400E-02,+2.800000E+00,-2.170000E-01,+2.172000E+00
+2.070800E-02,+2.760000E+00,-2.190000E-01,+2.172000E+00
+2.071200E-02,+2.760000E+00,-2.210000E-01,+2.172000E+00
+2.071600E-02,+2.720000E+00,-2.210000E-01,+2.172000E+00
+2.072000E-02,+2.680000E+00,-2.190000E-01,+2.172000E+00
+2.072400E-02,+2.680000E+00,-2.210000E-01,+2.172000E+00
+2.072800E-02,+2.640000E+00,-2.210000E-01,+2.168000E+00
+2.073200E-02,+2.640000E+00,-2.230000E-01,+2.168000E+00
+2.073600E-02,+2.600000E+00,-2.250000E-01,+2.168000E+00
+2.074000E-02,+2.600000E+00,-2.270000E-01,+2.164000E+00
+2.074400E-02,+2.560000E+00,-2.230000E-01,+2.168000E+00
+2.074800E-02,+2.560000E+00,-2.230000E-01,+2.164000E+00
+2.075200E-02,+2.560000E+00,-2.270000E-01,+2.164000E+00
+2.075600E-02,+2.520000E+00,-2.270000E-01,+2.164000E+00
+2.076000E-02,+2.560000E+00,-2.290000E-01,+2.164000E+00
+2.076400E-02,+2.480000E+00,-2.310000E-01,+2.160000E+00
+2.076800E-02,+2.480000E+00,-2.290000E-01,+2.164000E+00
+2.077200E-02,+2.440000E+00,-2.290000E-01,+2.160000E+00
+2.077600E-02,+2.400000E+00,-2.330000E-01,+2.160000E+00
+2.078000E-02,+2.400000E+00,-2.330000E-01,+2.160000E+00
+2.078400E-02,+2.400000E+00,-2.330000E-01,+2.160000E+00
+2.078800E-02,+2.400000E+00,-2.330000E-01,+2.156000E+00
+2.079200E-02,+2.320000E+00,-2.350000E-01,+2.156000E+00
+2.079600E-02,+2.320000E+00,-2.350000E-01,+2.156000E+00
+2.080000E-02,+2.320000E+00,-2.370000E-01,+2.156000E+00
+2.080400E-02,+2.320000E+00,-2.370000E-01,+2.156000E+00
+2.080800E-02,+2.280000E+00,-2.390000E-01,+2.152000E+00
+2.081200E-02,+2.280000E+00,-2.370000E-01,+2.152000E+00
+2.081600E-02,+2.280000E+00,-2.410000E-01,+2.152000E+00
+2.082000E-02,+2.240000E+00,-2.390000E-01,+2.152000E+00
+2.082400E-02,+2.240000E+00,-2.410000E-01,+2.152000E+00
+2.082800E-02,+2.240000E+00,-2.410000E-01,+2.148000E+00
+2.083200E-02,+2.200000E+00,-2.410000E-01,+2.148000E+00
+2.083600E-02,+2.200000E+00,-2.450000E-01,+2.148000E+00
+2.084000E-02,+2.160000E+00,-2.450000E-01,+2.148000E+00
+2.084400E-02,+2.200000E+00,-2.470000E-01,+2.144000E+00
+2.084800E-02,+2.120000E+00,-2.470000E-01,+2.144000E+00
+2.085200E-02,+2.120000E+00,-2.490000E-01,+2.144000E+00
+2.085600E-02,+2.120000E+00,-2.490000E-01,+2.144000E+00
+2.086000E-02,+2.080000E+00,-2.490000E-01,+2.144000E+00
+2.086400E-02,+2.080000E+00,-2.510000E-01,+2.140000E+00
+2.086800E-02,+2.080000E+00,-2.510000E-01,+2.140000E+00
+2.087200E-02,+2.040000E+00,-2.510000E-01,+2.140000E+00
+2.087600E-02,+2.040000E+00,-2.530000E-01,+2.140000E+00
+2.088000E-02,+2.000000E+00,-2.550000E-01,+2.136000E+00
+2.088400E-02,+2.000000E+00,-2.550000E-01,+2.136000E+00
+2.088800E-02,+2.000000E+00,-2.550000E-01,+2.136000E+00
+2.089200E-02,+1.960000E+00,-2.550000E-01,+2.136000E+00
+2.089600E-02,+2.000000E+00,-2.550000E-01,+2.136000E+00
+2.090000E-02,+1.960000E+00,-2.550000E-01,+2.136000E+00
+2.090400E-02,+1.960000E+00,-2.590000E-01,+2.132000E+00
+2.090800E-02,+1.920000E+00,-2.570000E-01,+2.132000E+00
+2.091200E-02,+1.920000E+00,-2.630000E-01,+2.128000E+00
+2.091600E-02,+1.920000E+00,-2.610000E-01,+2.128000E+00
+2.092000E-02,+1.880000E+00,-2.630000E-01,+2.128000E+00
+2.092400E-02,+1.880000E+00,-2.630000E-01,+2.128000E+00
+2.092800E-02,+1.880000E+00,-2.650000E-01,+2.128000E+00
+2.093200E-02,+1.880000E+00,-2.630000E-01,+2.128000E+00
+2.093600E-02,+1.840000E+00,-2.670000E-01,+2.124000E+00
+2.094000E-02,+1.840000E+00,-2.690000E-01,+2.124000E+00
+2.094400E-02,+1.880000E+00,-2.670000E-01,+2.124000E+00
+2.094800E-02,+1.880000E+00,-2.670000E-01,+2.124000E+00
+2.095200E-02,+1.800000E+00,-2.710000E-01,+2.120000E+00
+2.095600E-02,+1.840000E+00,-2.690000E-01,+2.120000E+00
+2.096000E-02,+1.840000E+00,-2.730000E-01,+2.120000E+00
+2.096400E-02,+1.800000E+00,-2.730000E-01,+2.120000E+00
+2.096800E-02,+1.800000E+00,-2.730000E-01,+2.120000E+00
+2.097200E-02,+1.760000E+00,-2.750000E-01,+2.116000E+00
+2.097600E-02,+1.800000E+00,-2.750000E-01,+2.116000E+00
+2.098000E-02,+1.760000E+00,-2.770000E-01,+2.116000E+00
+2.098400E-02,+1.760000E+00,-2.770000E-01,+2.116000E+00
+2.098800E-02,+1.760000E+00,-2.790000E-01,+2.112000E+00
+2.099200E-02,+1.760000E+00,-2.770000E-01,+2.112000E+00
+2.099600E-02,+1.760000E+00,-2.810000E-01,+2.112000E+00
+2.100000E-02,+1.760000E+00,-2.790000E-01,+2.112000E+00
+2.100400E-02,+1.720000E+00,-2.810000E-01,+2.112000E+00
+2.100800E-02,+1.720000E+00,-2.830000E-01,+2.108000E+00
+2.101200E-02,+1.760000E+00,-2.830000E-01,+2.108000E+00
+2.101600E-02,+1.760000E+00,-2.850000E-01,+2.104000E+00
+2.102000E-02,+1.720000E+00,-2.870000E-01,+2.104000E+00
+2.102400E-02,+1.760000E+00,-2.850000E-01,+2.104000E+00
+2.102800E-02,+1.720000E+00,-2.890000E-01,+2.104000E+00
+2.103200E-02,+1.680000E+00,-2.870000E-01,+2.104000E+00
+2.103600E-02,+1.680000E+00,-2.890000E-01,+2.100000E+00
+2.104000E-02,+1.680000E+00,-2.910000E-01,+2.100000E+00
+2.104400E-02,+1.720000E+00,-2.910000E-01,+2.100000E+00
+2.104800E-02,+1.680000E+00,-2.930000E-01,+2.100000E+00
+2.105200E-02,+1.720000E+00,-2.910000E-01,+2.096000E+00
+2.105600E-02,+1.680000E+00,-2.930000E-01,+2.096000E+00
+2.106000E-02,+1.680000E+00,-2.950000E-01,+2.096000E+00
+2.106400E-02,+1.680000E+00,-2.970000E-01,+2.096000E+00
+2.106800E-02,+1.680000E+00,-2.950000E-01,+2.092000E+00
+2.107200E-02,+1.680000E+00,-2.990000E-01,+2.092000E+00
+2.107600E-02,+1.680000E+00,-2.990000E-01,+2.092000E+00
+2.108000E-02,+1.680000E+00,-2.990000E-01,+2.092000E+00
+2.108400E-02,+1.680000E+00,-2.990000E-01,+2.092000E+00
+2.108800E-02,+1.720000E+00,-3.030000E-01,+2.088000E+00
+2.109200E-02,+1.720000E+00,-3.030000E-01,+2.088000E+00
+2.109600E-02,+1.680000E+00,-3.050000E-01,+2.088000E+00
+2.110000E-02,+1.680000E+00,-3.050000E-01,+2.088000E+00
+2.110400E-02,+1.680000E+00,-3.070000E-01,+2.084000E+00
+2.110800E-02,+1.680000E+00,-3.070000E-01,+2.084000E+00
+2.111200E-02,+1.680000E+00,-3.090000E-01,+2.084000E+00
+2.111600E-02,+1.680000E+00,-3.090000E-01,+2.080000E+00
